name,developer,rank,platform,release_date,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,game_genre,game_url,game_url_string,meta_game_name,meta_critic_score,meta_critic_count,meta_user_score,meta_user_count,meta_esrb,meta_genre,meta_multiplayer,meta_full_url,release_year,is_series,Matched_Name
Prototype: Biohazard Bundle,Activision  ,1565,PS4,2016-10-11,Activision  ,140000,0,0,30000,170000.0,Action,https://www.vgchartz.com/game/132799/prototype-biohazard-bundle/?region=All,prototype-biohazard-bundle,Prototype Biohazard Bundle,48,4.0,2.7,65,M,Miscellaneous,no,https://www.metacritic.com/game/playstation-4/prototype-biohazard-bundle,2016,no,none
Prototype: Biohazard Bundle,Activision  ,1912,XOne,2016-10-11,Activision  ,100000,0,0,10000,110000.0,Action,https://www.vgchartz.com/game/132800/prototype-biohazard-bundle/?region=All,prototype-biohazard-bundle,Prototype Biohazard Bundle,56,4.0,3.1,14,M,Miscellaneous,no,https://www.metacritic.com/game/xbox-one/prototype-biohazard-bundle,2016,no,none
Axiom Verge,Thomas Happ Games  ,2503,PS4,2015-03-31,Thomas Happ Games  ,30000,0,0,10000,40000.0,Action,https://www.vgchartz.com/game/84587/axiom-verge/?region=All,axiom-verge,Axiom Verge,84,61.0,7.8,188,E10+,Sci-Fi,no,https://www.metacritic.com/game/playstation-4/axiom-verge,2015,no,none
Has-Been Heroes,Frozenbyte  ,2183,PS4,2017-03-28,GameTrust  ,60000,0,0,10000,70000.0,Action,https://www.vgchartz.com/game/154976/has-been-heroes/?region=All,has-been-heroes,Has-Been Heroes,61,7.0,6.5,11,E10+,Strategy,no,https://www.metacritic.com/game/playstation-4/has-been-heroes,2017,no,none
The Inpatient,Supermassive Games Ltd.  ,1827,PS4,2018-01-23,Sony Interactive Entertainment  ,60000,50000,0,20000,130000.0,Action,https://www.vgchartz.com/game/212035/the-inpatient/?region=All,the-inpatient,The Inpatient,59,57.0,5.8,87,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/the-inpatient,2018,no,none
Assassin's Creed Chronicles,Climax Studios  ,1951,PS4,2016-02-09,Ubisoft  ,20000,50000,20000,10000,110000.0,Action,https://www.vgchartz.com/game/86359/assassins-creed-chronicles/?region=All,assassins-creed-chronicles,Assassin's Creed Chronicles,56,6.0,5.2,24,T,Miscellaneous,no,https://www.metacritic.com/game/playstation-4/assassins-creed-chronicles,2016,yes,Assassin's Creed Chronicles Assassin's Creed Chronicles: China Assassin's Creed: Altair's Chronicles Assassin's Creed Syndicate Assassin's Creed Origins Assassin's Creed: Unity Assassin's Creed: Rogue Assassin's Creed Assassin's Creed II Assassin's Creed: Bloodlines Assassin's Creed III
Assassin's Creed Chronicles,Climax Studios  ,2924,XOne,2016-02-09,Ubisoft  ,0,10000,0,0,10000.0,Action,https://www.vgchartz.com/game/86357/assassins-creed-chronicles/?region=All,assassins-creed-chronicles,Assassin's Creed Chronicles,63,6.0,5.4,14,T,Miscellaneous,no,https://www.metacritic.com/game/xbox-one/assassins-creed-chronicles,2016,yes,Assassin's Creed Chronicles Assassin's Creed Chronicles: China Assassin's Creed: Altair's Chronicles Assassin's Creed Syndicate Assassin's Creed Origins Assassin's Creed: Unity Assassin's Creed: Rogue Assassin's Creed Assassin's Creed II Assassin's Creed: Bloodlines Assassin's Creed III
Terraria,Re-Logic  ,2234,PS4,2014-12-02,505 Games  ,0,50000,10000,10000,70000.0,Action,https://www.vgchartz.com/game/84813/terraria/?region=All,terraria,Terraria,83,4.0,7.3,78,T,Action,yes,https://www.metacritic.com/game/playstation-4/terraria,2014,no,none
Terraria,Re-Logic  ,2466,WiiU,2016-06-28,505 Games  ,0,30000,10000,0,40000.0,Action,https://www.vgchartz.com/game/121300/terraria/?region=All,terraria,Terraria,35,5.0,7.6,10,T,Action,no,https://www.metacritic.com/game/wii-u/terraria,2016,no,none
Terraria,Re-Logic  ,2509,XOne,2014-12-02,505 Games  ,0,40000,0,0,40000.0,Action,https://www.vgchartz.com/game/84814/terraria/?region=All,terraria,Terraria,84,5.0,7.8,39,T,Action,yes,https://www.metacritic.com/game/xbox-one/terraria,2014,no,none
Fate/Extella Link,Marvelous  ,1857,PS4,2019-02-19,Xseed Games  ,0,0,120000,0,120000.0,Action,https://www.vgchartz.com/game/222148/fateextella-link/?region=All,fateextella-link,Fate/Extella Link,75,18.0,6.6,42,T,Action,no,https://www.metacritic.com/game/playstation-4/fateextella-link,2019,no,none
Dead Cells,Motion Twin  ,2456,PS4,2018-08-15,Merge Games  ,40000,0,0,10000,50000.0,Action,https://www.vgchartz.com/game/222087/dead-cells/?region=All,dead-cells,Dead Cells,87,31.0,7.7,170,T,Action,no,https://www.metacritic.com/game/playstation-4/dead-cells,2018,no,none
Troll and I,Spiral House  ,2630,PS4,2017-03-21,Maximum Games  ,20000,0,0,10000,30000.0,Action,https://www.vgchartz.com/game/159121/troll-and-i/?region=All,troll-and-i,Troll and I,39,12.0,4.5,33,T,Action Adventure,no,https://www.metacritic.com/game/playstation-4/troll-and-i,2017,no,none
Troll and I,Spiral House  ,2796,XOne,2017-03-21,Maximum Games  ,20000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/159119/troll-and-i/?region=All,troll-and-i,Troll and I,33,5.0,5.0,6,T,Action Adventure,no,https://www.metacritic.com/game/xbox-one/troll-and-i,2017,no,none
Nights of Azure 2,Gust  ,2026,PS4,2017-10-24,Tecmo Koei  ,40000,0,40000,10000,90000.0,Action,https://www.vgchartz.com/game/185577/nights-of-azure-2/?region=All,nights-of-azure-2,Nights of Azure 2: Bride of the New Moon,66,32.0,7.0,32,T,Action,no,https://www.metacritic.com/game/playstation-4/nights-of-azure-2,2017,yes,Nights of Azure 2 Nights of Azure
Nights of Azure,Gust  ,2038,PS4,2016-03-29,Tecmo Koei  ,40000,40000,0,20000,90000.0,Action,https://www.vgchartz.com/game/86362/nights-of-azure/?region=All,nights-of-azure,Nights of Azure,67,40.0,7.2,92,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/nights-of-azure,2016,yes,Nights of Azure Nights of Azure 2
Cartoon Network Battle Crashers,Magic Pockets  ,2304,XOne,2016-11-08,GameMill  ,50000,10000,0,10000,60000.0,Action,https://www.vgchartz.com/game/143038/cartoon-network-battle-crashers/?region=All,cartoon-network-battle-crashers,Cartoon Network: Battle Crashers,21,4.0,1.8,5,E10+,Action,no,https://www.metacritic.com/game/xbox-one/cartoon-network-battle-crashers,2016,no,none
Cartoon Network Battle Crashers,Magic Pockets  ,2348,PS4,2016-11-08,GameMill  ,50000,0,0,10000,60000.0,Action,https://www.vgchartz.com/game/143040/cartoon-network-battle-crashers/?region=All,cartoon-network-battle-crashers,Cartoon Network: Battle Crashers,21,4.0,1.6,24,E10+,Action,no,https://www.metacritic.com/game/playstation-4/cartoon-network-battle-crashers,2016,no,none
Legend of Kay Anniversary,Neon Studios  ,2117,PS4,2015-05-29,Nordic Games  ,30000,30000,0,10000,80000.0,Action,https://www.vgchartz.com/game/85435/legend-of-kay-anniversary/?region=All,legend-of-kay-anniversary,Legend of Kay Anniversary,62,22.0,5.9,16,E10+,Action Adventure,no,https://www.metacritic.com/game/playstation-4/legend-of-kay-anniversary,2015,no,none
Legend of Kay Anniversary,Neon Studios  ,2182,WiiU,2015-05-29,Nordic Games  ,50000,20000,0,10000,70000.0,Action,https://www.vgchartz.com/game/85438/legend-of-kay-anniversary/?region=All,legend-of-kay-anniversary,Legend of Kay Anniversary,67,9.0,6.9,37,E10+,Action Adventure,no,https://www.metacritic.com/game/wii-u/legend-of-kay-anniversary,2015,no,none
Dead Rising,Capcom Production Studio 1  ,2146,PS4,2016-09-13,Capcom  ,40000,0,20000,10000,80000.0,Action,https://www.vgchartz.com/game/130878/dead-rising/?region=All,dead-rising,Dead Rising,78,6.0,7.2,60,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/dead-rising,2016,yes,Dead Rising Dead Rising 2
Dead Rising,Capcom Production Studio 1  ,2542,XOne,2016-09-13,Capcom  ,30000,0,0,0,40000.0,Action,https://www.vgchartz.com/game/130879/dead-rising/?region=All,dead-rising,Dead Rising,75,20.0,7.6,24,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/dead-rising,2016,yes,Dead Rising Dead Rising 2
Styx: Shards of Darkness,Cyanide Studio  ,2186,PS4,2017-03-14,Focus Home Interactive  ,60000,0,0,10000,70000.0,Action,https://www.vgchartz.com/game/120416/styx-shards-of-darkness/?region=All,styx-shards-of-darkness,Styx: Shards of Darkness,72,31.0,7.2,56,M,Action Adventure,yes,https://www.metacritic.com/game/playstation-4/styx-shards-of-darkness,2017,no,none
Styx: Shards of Darkness,Cyanide Studio  ,2367,XOne,2017-03-14,Focus Home Interactive  ,50000,0,0,10000,60000.0,Action,https://www.vgchartz.com/game/120417/styx-shards-of-darkness/?region=All,styx-shards-of-darkness,Styx: Shards of Darkness,72,12.0,7.4,25,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/styx-shards-of-darkness,2017,no,none
Yomawari: Midnight Shadows,Nippon Ichi Software  ,2321,PS4,2017-10-24,NIS America  ,20000,0,40000,0,60000.0,Action,https://www.vgchartz.com/game/199847/yomawari-midnight-shadows/?region=All,yomawari-midnight-shadows,Yomawari: Midnight Shadows,77,23.0,6.8,24,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/yomawari-midnight-shadows,2017,no,none
Labyrinth of Refrain: Coven of Dusk,Nippon Ichi Software  ,2622,PS4,2018-09-18,NIS America  ,10000,0,10000,0,30000.0,Action,https://www.vgchartz.com/game/209599/labyrinth-of-refrain-coven-of-dusk/?region=All,labyrinth-of-refrain-coven-of-dusk,Labyrinth of Refrain: Coven of Dusk,75,9.0,7.0,20,M,Role-Playing,no,https://www.metacritic.com/game/playstation-4/labyrinth-of-refrain-coven-of-dusk,2018,no,none
Gal Gun: Double Peace,Inti Creates  ,2967,PS4,2016-08-02,PQube  ,0,0,10000,0,10000.0,Action,https://www.vgchartz.com/game/85835/gal-gun-double-peace/?region=All,gal-gun-double-peace,Gal*Gun: Double Peace,64,21.0,6.8,46,M,Action,no,https://www.metacritic.com/game/playstation-4/gal-gun-double-peace,2016,no,none
Extinction,Iron Galaxy  ,2351,PS4,2018-04-10,Maximum Games  ,50000,0,0,10000,60000.0,Action,https://www.vgchartz.com/game/179410/extinction/?region=All,extinction,Extinction,47,37.0,1.5,81,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/extinction,2018,yes,Extinction Extermination
Extinction,Iron Galaxy  ,2420,XOne,2018-04-10,Maximum Games  ,40000,0,0,10000,50000.0,Action,https://www.vgchartz.com/game/179409/extinction/?region=All,extinction,Extinction,52,18.0,1.7,27,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/extinction,2018,yes,Extinction Extermination
Sine Mora EX,Digital Reality  ,2358,PS4,2017-08-08,THQ Nordic  ,30000,10000,0,10000,60000.0,Action,https://www.vgchartz.com/game/178957/sine-mora-ex/?region=All,sine-mora-ex,Sine Mora EX,81,18.0,7.2,17,M,Action,no,https://www.metacritic.com/game/playstation-4/sine-mora-ex,2017,no,none
Sine Mora EX,Digital Reality  ,2558,XOne,2017-08-08,THQ Nordic  ,30000,0,0,0,40000.0,Action,https://www.vgchartz.com/game/178956/sine-mora-ex/?region=All,sine-mora-ex,Sine Mora EX,80,7.0,7.6,5,M,Action,no,https://www.metacritic.com/game/xbox-one/sine-mora-ex,2017,no,none
Touhou Genso Wanderer,AQUA STYLE  ,2385,PS4,2017-03-21,NIS America  ,40000,0,0,10000,50000.0,Action,https://www.vgchartz.com/game/158291/touhou-genso-wanderer/?region=All,touhou-genso-wanderer,Touhou Genso Wanderer,70,18.0,6.4,13,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/touhou-genso-wanderer,2017,yes,Touhou Genso Wanderer Touhou Genso Wanderer Reloaded
Apex Construct,Fast Travel Games  ,2421,PS4,2018-08-28,Perp Games  ,40000,0,0,10000,50000.0,Action,https://www.vgchartz.com/game/222652/apex-construct/?region=All,apex-construct,Apex Construct,72,21.0,7.1,22,E10+,Action,no,https://www.metacritic.com/game/playstation-4/apex-construct,2018,no,none
Overcooked,Ghost Town Games  ,2451,PS4,2016-11-15,Sold Out  ,40000,0,0,10000,50000.0,Action,https://www.vgchartz.com/game/144554/overcooked/?region=All,overcooked,Overcooked!,78,24.0,8.0,128,E,Action,no,https://www.metacritic.com/game/playstation-4/overcooked,2016,no,none
Overcooked,Ghost Town Games  ,2479,XOne,2016-11-15,Sold Out  ,40000,0,0,0,40000.0,Action,https://www.vgchartz.com/game/144555/overcooked/?region=All,overcooked,Overcooked!,80,13.0,6.8,36,E,Action,no,https://www.metacritic.com/game/xbox-one/overcooked,2016,no,none
Devil's Third,Valhalla Game Studios  ,2454,WiiU,2015-12-11,Nintendo  ,30000,20000,0,0,50000.0,Action,https://www.vgchartz.com/game/82931/devils-third/?region=All,devils-third,Devil's Third,43,54.0,6.7,303,M,Action Adventure,yes,https://www.metacritic.com/game/wii-u/devils-third,2015,no,none
Vikings: Wolves of Midgard,Games Farm  ,2470,PS4,2017-03-28,Kalypso Media  ,30000,10000,0,10000,40000.0,Action,https://www.vgchartz.com/game/158305/vikings-wolves-of-midgard/?region=All,vikings-wolves-of-midgard,Vikings: Wolves of Midgard,67,14.0,6.7,50,M,Role-Playing,yes,https://www.metacritic.com/game/playstation-4/vikings-wolves-of-midgard,2017,no,none
Vikings: Wolves of Midgard,Games Farm  ,2841,XOne,2017-03-28,Kalypso Media  ,10000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/158306/vikings-wolves-of-midgard/?region=All,vikings-wolves-of-midgard,Vikings: Wolves of Midgard,64,7.0,7.5,13,M,Role-Playing,no,https://www.metacritic.com/game/xbox-one/vikings-wolves-of-midgard,2017,no,none
Senran Kagura Burst Re:Newal,HONEY PARADE GAMES  ,2494,PS4,2019-01-15,Xseed Games  ,0,0,40000,0,40000.0,Action,https://www.vgchartz.com/game/220912/senran-kagura-burst-renewal/?region=All,senran-kagura-burst-renewal,Senran Kagura Burst Re:Newal,65,19.0,4.2,41,M,Action,no,https://www.metacritic.com/game/playstation-4/senran-kagura-burst-renewal,2019,yes,Senran Kagura Burst Re:Newal Senran Kagura Burst
Anima - Gate of Memories,Anima Games Studio  ,2496,PS4,2017-03-21,PQube  ,10000,20000,0,10000,40000.0,Action,https://www.vgchartz.com/game/115344/anima-gate-of-memories/?region=All,anima-gate-of-memories,Anima: Gate of Memories,52,13.0,7.2,48,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/anima-gate-of-memories,2017,no,none
Aragami,Lince Works  ,2518,PS4,2016-10-11,Maximum Games  ,30000,0,0,10000,40000.0,Action,https://www.vgchartz.com/game/137631/aragami/?region=All,aragami,Aragami,71,30.0,7.1,42,M,Action Adventure,yes,https://www.metacritic.com/game/playstation-4/aragami,2016,no,none
Yonder: The Cloud Catcher Chronicles,Prideful Sloth  ,2520,PS4,2017-07-25,CokeM Interactive  ,30000,0,0,10000,40000.0,Action,https://www.vgchartz.com/game/181517/yonder-the-cloud-catcher-chronicles/?region=All,yonder-the-cloud-catcher-chronicles,Yonder: The Cloud Catcher Chronicles,64,39.0,7.7,52,E,Action Adventure,no,https://www.metacritic.com/game/playstation-4/yonder-the-cloud-catcher-chronicles,2017,no,none
Super Dungeon Bros,React Games  ,2624,PS4,2016-11-01,Wired Productions  ,20000,0,0,10000,30000.0,Action,https://www.vgchartz.com/game/99494/super-dungeon-bros/?region=All,super-dungeon-bros,Super Dungeon Bros,43,10.0,1.9,11,E10+,Action,yes,https://www.metacritic.com/game/playstation-4/super-dungeon-bros,2016,no,none
Carmageddon: Max Damage,Stainless Games  ,2631,XOne,2017-01-01,Stainless Games  ,20000,10000,0,0,30000.0,Action,https://www.vgchartz.com/game/89533/carmageddon-max-damage/?region=All,carmageddon-max-damage,Carmageddon: Max Damage,52,15.0,7.2,23,M,Racing,no,https://www.metacritic.com/game/xbox-one/carmageddon-max-damage,2017,no,none
Carmageddon: Max Damage,Stainless Games  ,2776,PS4,2016-07-05,Stainless Games  ,20000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/89534/carmageddon-max-damage/?region=All,carmageddon-max-damage,Carmageddon: Max Damage,51,28.0,5.7,60,M,Racing,yes,https://www.metacritic.com/game/playstation-4/carmageddon-max-damage,2016,no,none
The Lost Child,Crim  ,2642,PS4,2018-06-19,NIS America  ,10000,0,10000,0,30000.0,Action,https://www.vgchartz.com/game/199851/the-lost-child/?region=All,the-lost-child,The Lost Child,62,12.0,5.1,10,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/the-lost-child,2018,no,none
Past Cure,Phantom 8 Studio  ,2704,PS4,2018-02-23,Phantom 8 Studio  ,20000,0,0,0,30000.0,Action,https://www.vgchartz.com/game/220592/past-cure/?region=All,past-cure,Past Cure,37,22.0,4.9,47,M,Action,no,https://www.metacritic.com/game/playstation-4/past-cure,2018,no,none
Past Cure,Phantom 8 Studio  ,2801,XOne,2018-02-23,Phantom 8 Studio  ,20000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/220593/past-cure/?region=All,past-cure,Past Cure,34,8.0,6.9,20,M,Action,no,https://www.metacritic.com/game/xbox-one/past-cure,2018,no,none
Earth's Dawn,One or Eight,2733,PS4,2016-11-01,Rising Star Games  ,20000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/141902/earths-dawn/?region=All,earths-dawn,Earth's Dawn,68,12.0,6.8,14,T,Action,no,https://www.metacritic.com/game/playstation-4/earths-dawn,2016,no,none
Pharaonic,Milkstone Studios  ,2743,XOne,2017-09-29,Soedesco  ,20000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/212040/pharaonic/?region=All,pharaonic,Pharaonic,71,4.0,7.6,7,T,Role-Playing,no,https://www.metacritic.com/game/xbox-one/pharaonic,2017,yes,Pharaonic Paragon
Pharaonic,Milkstone Studios  ,2865,PS4,2017-09-29,Soedesco  ,10000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/212039/pharaonic/?region=All,pharaonic,Pharaonic,81,4.0,6.0,6,T,Role-Playing,no,https://www.metacritic.com/game/playstation-4/pharaonic,2017,yes,Pharaonic Paragon
Titan Quest,THQ Nordic  ,2745,XOne,2018-03-20,THQ Nordic  ,20000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/220235/titan-quest/?region=All,titan-quest,Titan Quest,66,9.0,7.2,16,T,Role-Playing,yes,https://www.metacritic.com/game/xbox-one/titan-quest,2018,yes,Titan Quest Virtua Quest
Titan Quest,Iron Lore Entertainment  ,2769,PS4,2018-03-20,THQ Nordic  ,20000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/220236/titan-quest/?region=All,titan-quest,Titan Quest,55,14.0,5.6,36,T,Role-Playing,yes,https://www.metacritic.com/game/playstation-4/titan-quest,2018,yes,Titan Quest Virtua Quest
Shaq-Fu: A Legend Reborn,Big Deez Productions  ,2788,PS4,2018-06-05,Wired Productions  ,20000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/82010/shaq-fu-a-legend-reborn/?region=All,shaq-fu-a-legend-reborn,Shaq Fu: A Legend Reborn,36,12.0,5.3,28,T,Action,no,https://www.metacritic.com/game/playstation-4/shaq-fu-a-legend-reborn,2018,no,none
Shaq-Fu: A Legend Reborn,Big Deez Productions  ,2804,XOne,2018-06-05,Wired Productions  ,20000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/82008/shaq-fu-a-legend-reborn/?region=All,shaq-fu-a-legend-reborn,Shaq Fu: A Legend Reborn,54,9.0,5.8,12,T,Action,no,https://www.metacritic.com/game/xbox-one/shaq-fu-a-legend-reborn,2018,no,none
Yoku's Island Express,Villa Gorilla  ,2872,XOne,2018-06-19,Villa Gorilla  ,10000,0,0,0,20000.0,Action,https://www.vgchartz.com/game/221226/yokus-island-express/?region=All,yokus-island-express,Yoku's Island Express,83,29.0,7.8,22,E10+,Action,no,https://www.metacritic.com/game/xbox-one/yokus-island-express,2018,no,none
Yoku's Island Express,Villa Gorilla  ,2886,PS4,2018-06-19,Villa Gorilla  ,10000,0,0,0,10000.0,Action,https://www.vgchartz.com/game/221227/yokus-island-express/?region=All,yokus-island-express,Yoku's Island Express,83,11.0,7.3,26,E10+,Action,no,https://www.metacritic.com/game/playstation-4/yokus-island-express,2018,no,none
Zombie Vikings,Zoink Games  ,2940,PS4,2016-04-20,Rising Star Games  ,0,10000,0,0,10000.0,Action,https://www.vgchartz.com/game/86101/zombie-vikings/?region=All,zombie-vikings,Zombie Vikings,64,19.0,7.0,39,T,Action,yes,https://www.metacritic.com/game/playstation-4/zombie-vikings,2016,no,none
Red Dead Redemption 2,Rockstar Games  ,29,PS4,2018-10-26,Rockstar Games  ,5260000,6210000,210000,2260000,13940000.0,Action-Adventure,https://www.vgchartz.com/game/140683/red-dead-redemption-2/?region=All,red-dead-redemption-2,Red Dead Redemption 2,97,99.0,8.2,10068,M,Action Adventure,yes,https://www.metacritic.com/game/playstation-4/red-dead-redemption-2,2018,yes,Red Dead Redemption 2 Red Dead Redemption
Red Dead Redemption 2,Rockstar Games  ,44,XOne,2018-10-26,Rockstar Games  ,3760000,1470000,0,540000,5770000.0,Action-Adventure,https://www.vgchartz.com/game/140684/red-dead-redemption-2/?region=All,red-dead-redemption-2,Red Dead Redemption 2,97,33.0,7.6,2394,M,Action Adventure,yes,https://www.metacritic.com/game/xbox-one/red-dead-redemption-2,2018,yes,Red Dead Redemption 2 Red Dead Redemption
Watch Dogs,Ubisoft Montreal  ,55,PS4,2014-05-27,Ubisoft  ,1400000,2130000,110000,680000,4320000.0,Action-Adventure,https://www.vgchartz.com/game/71547/watch-dogs/?region=All,watch-dogs,Watch Dogs,80,80.0,6.4,3243,M,Modern,yes,https://www.metacritic.com/game/playstation-4/watch-dogs,2014,yes,Watch Dogs Watch Dogs 2
Assassin's Creed IV: Black Flag,Ubisoft Montreal  ,63,PS4,2013-11-15,Ubisoft  ,1070000,1550000,60000,510000,3190000.0,Action-Adventure,https://www.vgchartz.com/game/71596/assassins-creed-iv-black-flag/?region=All,assassins-creed-iv-black-flag,Assassin's Creed IV: Black Flag,83,29.0,7.9,2000,M,Action Adventure,yes,https://www.metacritic.com/game/playstation-4/assassins-creed-iv-black-flag,2013,yes,Assassin's Creed IV: Black Flag Assassin's Creed II
Far Cry: Primal,Ubisoft Montreal  ,72,PS4,2016-02-23,Ubisoft  ,630000,1610000,70000,410000,2730000.0,Action-Adventure,https://www.vgchartz.com/game/85944/far-cry-primal/?region=All,far-cry-primal,Far Cry Primal,76,91.0,6.5,879,M,Action,no,https://www.metacritic.com/game/playstation-4/far-cry-primal,2016,no,none
Watch Dogs,Ubisoft Montreal  ,88,XOne,2014-05-27,Ubisoft  ,910000,590000,0,150000,1640000.0,Action-Adventure,https://www.vgchartz.com/game/72078/watch-dogs/?region=All,watch-dogs,Watch Dogs,78,15.0,5.9,768,M,Action Adventure,yes,https://www.metacritic.com/game/xbox-one/watch-dogs,2014,yes,Watch Dogs Watch Dogs 2
Far Cry: Primal,Ubisoft Montreal  ,110,XOne,2016-02-23,Ubisoft  ,510000,410000,0,90000,1000000.0,Action-Adventure,https://www.vgchartz.com/game/85945/far-cry-primal/?region=All,far-cry-primal,Far Cry Primal,77,27.0,6.6,244,M,Action,no,https://www.metacritic.com/game/xbox-one/far-cry-primal,2016,no,none
Assassin's Creed III,Ubisoft Montreal  ,189,WiiU,2012-11-18,Ubisoft  ,190000,140000,0,30000,360000.0,Action-Adventure,https://www.vgchartz.com/game/70620/assassins-creed-iii/?region=All,assassins-creed-iii,Assassin's Creed III,85,26.0,7.2,239,M,Action Adventure,yes,https://www.metacritic.com/game/wii-u/assassins-creed-iii,2012,yes,Assassin's Creed III Assassin's Creed II Assassin's Creed Assassin's Creed: Unity Assassin's Creed: Rogue Assassin's Creed Origins Assassin's Creed Odyssey Assassin's Creed III: Liberation Assassin's Creed II: Discovery Assassin's Creed Syndicate Assassin's Creed Chronicles
Assassin's Creed IV: Black Flag,Ubisoft Montreal  ,209,WiiU,2013-10-29,Ubisoft  ,170000,100000,0,30000,290000.0,Action-Adventure,https://www.vgchartz.com/game/71748/assassins-creed-iv-black-flag/?region=All,assassins-creed-iv-black-flag,Assassin's Creed IV: Black Flag,86,5.0,7.6,235,M,Action Adventure,yes,https://www.metacritic.com/game/wii-u/assassins-creed-iv-black-flag,2013,yes,Assassin's Creed IV: Black Flag Assassin's Creed II
Watch Dogs,Ubisoft Montreal  ,309,WiiU,2014-11-18,Ubisoft  ,70000,50000,0,10000,130000.0,Action-Adventure,https://www.vgchartz.com/game/71531/watch-dogs/?region=All,watch-dogs,Watch Dogs,62,15.0,6.5,170,M,Modern,yes,https://www.metacritic.com/game/wii-u/watch-dogs,2014,yes,Watch Dogs Watch Dogs 2
Far Cry 3: Classic Edition,Ubisoft Montreal  ,406,PS4,2018-07-05,Ubisoft  ,0,0,10000,0,10000.0,Action-Adventure,https://www.vgchartz.com/game/222381/far-cry-3-classic-edition/?region=All,far-cry-3-classic-edition,Far Cry 3: Classic Edition,70,4.0,7.1,83,M,Action,yes,https://www.metacritic.com/game/playstation-4/far-cry-3-classic-edition,2018,no,none
Assassin's Creed Odyssey,Ubisoft Quebec  ,64,PS4,2018-10-05,Ubisoft  ,1180000,1400000,90000,510000,3180000.0,Action-Adventure,https://www.vgchartz.com/game/222151/assassins-creed-odyssey/?region=All,assassins-creed-odyssey,Assassin's Creed Odyssey,83,86.0,6.1,1968,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/assassins-creed-odyssey,2018,yes,Assassin's Creed Odyssey Assassin's Creed Assassin's Creed Origins Assassin's Creed II Assassin's Creed III Assassin's Creed: Unity Assassin's Creed: Rogue Assassin's Creed Syndicate Assassin's Creed II: Discovery Assassin's Creed: Bloodlines
Assassin's Creed Odyssey,Ubisoft Quebec  ,95,XOne,2018-10-05,Ubisoft  ,910000,350000,0,130000,1390000.0,Action-Adventure,https://www.vgchartz.com/game/222150/assassins-creed-odyssey/?region=All,assassins-creed-odyssey,Assassin's Creed Odyssey,87,34.0,5.9,583,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/assassins-creed-odyssey,2018,yes,Assassin's Creed Odyssey Assassin's Creed Assassin's Creed Origins Assassin's Creed II Assassin's Creed III Assassin's Creed: Unity Assassin's Creed: Rogue Assassin's Creed Syndicate Assassin's Creed II: Discovery Assassin's Creed: Bloodlines
Mafia III,Hangar 13  ,67,PS4,2016-10-07,2K Games  ,720000,1670000,40000,440000,2870000.0,Action-Adventure,https://www.vgchartz.com/game/85862/mafia-iii/?region=All,mafia-iii,Mafia III,68,67.0,5.2,1582,M,Action Adventure,no,https://www.metacritic.com/game/playstation-4/mafia-iii,2016,yes,Mafia III Mafia II
Mafia III,Hangar 13  ,106,XOne,2016-10-07,2K Games  ,540000,480000,0,90000,1110000.0,Action-Adventure,https://www.vgchartz.com/game/85865/mafia-iii/?region=All,mafia-iii,Mafia III,67,21.0,4.8,364,M,Action Adventure,no,https://www.metacritic.com/game/xbox-one/mafia-iii,2016,yes,Mafia III Mafia II
Batman: Arkham Origins,Warner Bros. Interactive Entertainment  ,200,WiiU,2013-10-25,Warner Bros. Interactive Entertainment  ,190000,100000,0,30000,320000.0,Action-Adventure,https://www.vgchartz.com/game/71970/batman-arkham-origins/?region=All,batman-arkham-origins,Batman: Arkham Origins,68,5.0,7.4,140,T,Action Adventure,no,https://www.metacritic.com/game/wii-u/batman-arkham-origins,2013,yes,Batman: Arkham Origins Batman: Arkham Origins Blackgate Batman: Arkham Knight Batman: Arkham City Batman: Arkham VR Batman: Arkham Asylum
